,Annual_salary,Age,Experience_years,Sex_F,Sex_M,Race_AMIND,Race_ASIAN,Race_BLACK,Race_HISPA,Race_WHITE,"Job_title_Captain, Public Safety",Job_title_Corporal,Job_title_Director IV,Job_title_Director VI,Job_title_Director VII,"Job_title_Lieutenant, Public Safety","Job_title_Major, Public Safety",Job_title_Probationary Trooper,"Job_title_Sergeant, Public Safety",Job_title_Trooper
254,44082.0,26,2.9843186376174735,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
255,53241.96,27,4.805026797264831,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
256,53241.96,26,3.4826177128893816,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
257,86494.92,48,23.96490003217041,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
258,92859.96,53,19.33509928335284,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
259,53241.96,29,3.4826177128893816,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
260,69540.96,37,13.256945727838353,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
261,53241.96,26,4.805026797264831,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
262,69540.96,35,13.10088502844001,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
263,72612.96,58,15.937356687680102,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
264,53241.96,34,4.977514938705107,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
265,64918.92,36,7.469010315064649,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
266,53241.96,26,5.475814013977015,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
267,69540.96,38,13.256945727838353,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
268,53241.96,24,4.805026797264831,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
269,53241.96,29,3.808428646721014,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
270,53241.96,28,5.475814013977015,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
271,86494.92,50,22.45357536431275,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
272,75967.92,44,22.204425826676797,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
273,53241.96,25,4.977514938705107,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
274,64918.92,30,8.936528470810488,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
275,72612.96,50,16.91752739618199,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
276,53241.96,29,5.475814013977015,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
277,69540.96,34,11.26374942675072,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
278,79323.0,48,27.26134006858457,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
279,64918.92,48,8.443705209552558,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
280,116473.92,46,26.95469448380186,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
281,84390.96,44,10.357502207437525,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
282,80820.96,50,14.828504349849757,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
283,53241.96,23,4.805026797264831,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
284,53241.96,30,4.306727721992923,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
285,79323.0,48,25.17231702225234,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
286,75967.92,50,21.26532372327974,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
287,72711.0,43,10.094663134766627,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
288,92859.96,39,18.56300950738208,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
289,75967.92,63,20.287890921784843,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
290,86494.92,47,22.45357536431275,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
291,77638.92,35,12.758646652566446,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
292,79323.0,58,4.380651211181612,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
293,79323.0,52,30.768598944536848,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
294,95191.92,52,30.768598944536848,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
295,64918.92,27,6.472412164520832,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
296,53241.96,25,3.808428646721014,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
297,53241.96,26,5.475814013977015,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
298,64918.92,27,7.469010315064649,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
299,64918.92,28,9.37733149893564,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
300,79323.0,46,22.45357536431275,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
301,64918.92,51,6.970711239792741,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
302,69540.96,38,10.401308719549341,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
303,64918.92,28,4.977514938705107,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
304,69540.96,38,10.516300813842857,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
305,72612.96,43,15.937356687680102,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
306,53241.96,23,4.479215863433199,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
307,69540.96,42,13.946898293599459,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
308,64918.92,35,5.533310061123774,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
309,79323.0,53,26.754827272291696,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
310,69540.96,34,10.516300813842857,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
311,69540.96,33,13.256945727838353,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
312,84390.96,49,21.26532372327974,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
313,72612.96,41,14.828504349849757,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
314,69540.96,33,11.529326406428606,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
315,72612.96,42,17.221435073957714,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
316,79323.0,64,15.83331622141454,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
317,64918.92,30,4.479215863433199,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
318,53241.96,27,4.977514938705107,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
319,53241.96,26,3.98091678816129,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
320,64918.92,30,8.443705209552558,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
321,53241.96,25,4.977514938705107,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
322,64918.92,31,5.533310061123774,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
323,64918.92,29,3.4826177128893816,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
324,64918.92,27,7.159626823274947,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
325,72612.96,39,17.221435073957714,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
326,79323.0,58,25.17231702225234,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
327,72612.96,41,15.937356687680102,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
328,75967.92,48,18.56300950738208,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
329,79323.0,50,31.305228717906598,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
330,53241.96,26,4.977514938705107,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
331,77638.92,50,13.256945727838353,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
332,69540.96,47,11.419810126149065,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
333,53241.96,26,3.808428646721014,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
334,75967.92,60,18.58765067044498,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
335,72612.96,41,17.840202057537116,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
336,53241.96,37,5.974113089248924,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
337,44082.0,25,2.9843186376174735,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
338,84390.96,44,20.901182091350268,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
339,64918.92,30,6.472412164520832,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
340,72612.96,38,17.840202057537116,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
341,64918.92,30,8.936528470810488,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
342,79323.0,53,31.305228717906598,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
343,53241.96,24,4.977514938705107,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
344,53241.96,25,5.974113089248924,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
345,64918.92,37,6.970711239792741,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
346,69540.96,34,12.525924556972422,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
347,53241.96,26,5.974113089248924,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
348,75967.92,49,22.204425826676797,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
349,72612.96,45,17.840202057537116,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
350,75967.92,53,21.26532372327974,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
351,53241.96,24,3.808428646721014,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
352,75967.92,42,18.98464718645831,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
353,79323.0,62,14.42055620580847,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
354,84390.96,53,18.58765067044498,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
355,72612.96,37,18.19886787545261,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
356,53241.96,24,4.977514938705107,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
357,53241.96,25,4.306727721992923,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
358,53241.96,26,3.808428646721014,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
359,53241.96,47,4.805026797264831,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
360,53241.96,26,4.306727721992923,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
361,53241.96,25,5.974113089248924,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
362,79323.0,48,25.17231702225234,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
363,72612.96,44,14.828504349849757,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
364,53241.96,29,4.457312607377291,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
365,79323.0,49,26.073088427551557,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
366,86494.92,56,34.56060014921593,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
367,75967.92,47,18.58765067044498,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
368,53241.96,30,4.479215863433199,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
369,75967.92,50,22.204425826676797,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
370,79323.0,55,25.16957911524535,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
371,53241.96,31,5.974113089248924,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
372,53241.96,27,3.808428646721014,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
373,53241.96,33,3.808428646721014,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
374,75967.92,60,21.26532372327974,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
375,53241.96,37,3.98091678816129,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
376,79323.0,49,23.96490003217041,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
377,72612.96,42,17.840202057537116,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
378,69540.96,58,7.48543775710658,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
379,64918.92,29,6.472412164520832,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
380,86494.92,50,23.277685373416293,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
381,53241.96,25,4.479215863433199,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
382,80820.96,40,16.08520366605748,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
383,72711.0,32,9.37733149893564,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
384,53241.96,24,3.4826177128893816,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
385,75967.92,46,10.354764300430537,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
386,64918.92,37,3.6167751562318187,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
387,53241.96,43,3.808428646721014,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
388,75967.92,42,19.33509928335284,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
389,53241.96,24,3.98091678816129,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
390,72612.96,41,18.19886787545261,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
391,64918.92,36,3.6167751562318187,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
392,64918.92,35,6.472412164520832,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
393,53241.96,33,7.469010315064649,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
394,77638.92,38,13.793575501208101,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
395,79323.0,67,16.91752739618199,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
396,53241.96,25,5.974113089248924,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
397,77638.92,39,12.260347577294537,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
398,64918.92,29,7.469010315064649,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
399,84390.96,43,21.26532372327974,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
400,53241.96,35,4.805026797264831,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
401,64918.92,35,7.945406134280649,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
402,53241.96,25,3.98091678816129,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
403,95191.92,47,25.17231702225234,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
404,64918.92,30,6.970711239792741,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
405,69540.96,39,13.946898293599459,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
406,53241.96,38,5.974113089248924,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
407,72711.0,29,8.085039391637062,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
408,64918.92,36,7.945406134280649,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
409,69540.96,37,13.256945727838353,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
410,79323.0,53,24.846506088420707,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
411,64918.92,30,5.533310061123774,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
412,75967.92,41,18.58765067044498,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
413,79323.0,43,23.277685373416293,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
414,53241.96,28,3.4826177128893816,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
415,64918.92,31,5.533310061123774,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
416,64918.92,30,8.443705209552558,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
417,79323.0,50,23.277685373416293,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
418,64918.92,28,7.945406134280649,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
419,72612.96,43,14.828504349849757,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
420,69540.96,41,13.793575501208101,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
421,85776.96,31,11.762048502022628,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
422,72612.96,57,16.244002272462815,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
423,64918.92,35,10.094663134766627,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
424,69540.96,41,13.793575501208101,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
425,64918.92,30,5.533310061123774,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
426,53241.96,26,3.98091678816129,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
427,64918.92,31,8.936528470810488,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
428,69540.96,37,12.260347577294537,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
429,64918.92,27,6.970711239792741,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
430,72612.96,36,14.828504349849757,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
431,69540.96,38,13.793575501208101,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
432,53241.96,24,3.98091678816129,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
433,64918.92,37,5.533310061123774,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
434,53241.96,25,4.977514938705107,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
435,53241.96,25,3.4826177128893816,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
436,64918.92,29,3.6167751562318187,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
437,64918.92,32,8.936528470810488,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
438,72612.96,45,17.840202057537116,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
439,53241.96,26,4.977514938705107,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
440,64918.92,32,5.533310061123774,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
441,53241.96,27,4.306727721992923,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
442,53241.96,23,3.98091678816129,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
443,79323.0,56,31.305228717906598,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
444,64918.92,36,8.443705209552558,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
445,75967.92,45,18.98464718645831,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
446,53241.96,25,3.4826177128893816,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
447,69540.96,34,13.946898293599459,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
448,75967.92,46,21.26532372327974,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
449,53241.96,29,4.479215863433199,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
450,53241.96,36,5.974113089248924,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
451,72612.96,57,14.828504349849757,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
452,53241.96,36,4.805026797264831,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
453,64918.92,42,9.826348248081754,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
454,72612.96,42,17.840202057537116,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
455,64918.92,27,8.443705209552558,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
456,64918.92,29,7.945406134280649,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
457,53241.96,25,3.4826177128893816,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
458,64918.92,34,7.715421945693614,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
459,53241.96,26,4.805026797264831,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
460,69540.96,40,13.793575501208101,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
461,44082.0,26,2.9843186376174735,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
462,53241.96,26,3.4826177128893816,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
463,64918.92,37,9.37733149893564,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
464,53241.96,26,3.98091678816129,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
465,64918.92,27,6.472412164520832,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
466,64918.92,30,8.936528470810488,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
467,64918.92,29,6.472412164520832,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
468,72612.96,40,17.144773677762036,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
469,53241.96,25,4.977514938705107,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
470,69540.96,36,11.26374942675072,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
471,89073.96,44,16.244002272462815,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
472,64918.92,26,6.970711239792741,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
473,53241.96,29,3.6167751562318187,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
474,44082.0,26,2.9843186376174735,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
475,64918.92,40,10.094663134766627,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
476,79323.0,52,27.934865192303743,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
477,75967.92,45,20.287890921784843,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
478,53241.96,28,5.974113089248924,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
479,80820.96,40,17.221435073957714,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
480,64918.92,31,9.37733149893564,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
481,116473.92,42,23.96490003217041,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
482,64918.92,35,6.472412164520832,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
483,75967.92,39,18.56300950738208,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
484,64918.92,30,4.977514938705107,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
485,53241.96,35,3.98091678816129,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
486,44082.0,25,2.9843186376174735,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
487,53241.96,35,5.475814013977015,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
488,53241.96,26,5.475814013977015,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
489,72612.96,39,17.840202057537116,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
490,53241.96,24,3.98091678816129,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
491,79323.0,50,17.161201119803966,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
492,64918.92,29,6.472412164520832,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
493,64918.92,29,4.479215863433199,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
494,69540.96,33,13.256945727838353,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
495,79323.0,60,25.17231702225234,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
496,72612.96,55,17.840202057537116,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
497,84390.96,47,18.98464718645831,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
498,72612.96,43,17.221435073957714,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
499,64918.92,33,5.533310061123774,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
500,64918.92,34,6.472412164520832,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
501,79323.0,51,25.862269588013444,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
502,64918.92,36,6.970711239792741,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
503,53241.96,46,3.98091678816129,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
504,86494.92,50,25.862269588013444,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
505,69540.96,40,10.516300813842857,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
506,69540.96,35,11.26374942675072,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
507,44082.0,25,2.9843186376174735,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
508,69540.96,44,13.256945727838353,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
509,53241.96,25,4.479215863433199,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
510,84390.96,47,19.33509928335284,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
511,79323.0,67,17.254289958041575,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
512,72612.96,47,16.91752739618199,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
513,44082.0,29,2.9843186376174735,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
514,72711.0,41,8.577862652894995,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
515,72612.96,40,18.19886787545261,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
516,72612.96,42,18.19886787545261,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
517,79323.0,50,25.865007495020432,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
518,53241.96,32,5.475814013977015,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
519,79323.0,72,18.25362601559238,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
520,53241.96,30,4.479215863433199,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
521,72612.96,50,17.840202057537116,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
522,79323.0,46,27.26134006858457,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
523,84390.96,45,21.26532372327974,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
